INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
CR_144760,2010-10-20,0,25,25,9,0,3,5,4,1,1,0,1.0,72,29,34,1
CR_177922,2015-10-10,0,49,49,6,5,6,4,0,5,1,249,1.0,98,87,34,1
CR_118058,2006-11-01,0,39,39,6,5,4,2,0,5,2,174,2.0,98,62,34,1
CR_182941,2016-03-09,1,37,37,0,0,16,12,0,5,1,316,1.0,111,115,34,1
CR_63009,1999-05-17,0,39,39,6,5,4,2,1,6,2,316,2.0,98,14,34,1
CR_69707,2000-04-13,0,33,32,2,1,5,6,0,5,1,249,1.0,103,130,34,1
CR_6296,1992-10-31,0,21,23,4,1,2,7,2,3,1,0,1.0,92,142,34,1
CR_145530,2010-07-15,0,33,32,2,1,7,1,1,6,1,249,1.0,72,29,34,1
CR_163744,2013-01-15,0,25,25,9,0,3,5,1,5,1,249,1.0,103,29,34,1
CR_8559,1992-04-15,0,36,34,2,1,1,0,4,2,6,303,6.0,92,142,34,1
CR_136783,2009-08-27,1,8,7,7,3,15,10,0,5,2,179,2.0,103,142,34,0
CR_172979,2015-11-27,0,4,4,6,5,1,0,1,2,2,0,2.0,98,80,34,1
CR_143274,2010-05-22,0,7,8,7,3,2,7,1,6,1,316,1.0,72,62,34,1
CR_92135,2003-02-22,0,16,15,0,0,4,2,3,2,6,303,6.0,103,142,34,1
CR_24713,1995-02-23,0,4,4,6,5,3,5,1,6,4,53,4.0,12,33,34,0
CR_171906,2014-06-26,1,47,48,7,3,15,10,0,5,1,325,0.0,48,87,0,1
CR_115163,2006-09-09,0,23,21,4,1,7,1,0,5,1,0,1.0,72,93,34,1
CR_191705,2018-11-04,0,2,3,10,3,6,4,1,6,1,208,0.0,98,76,48,1
CR_103900,2004-04-01,0,45,45,10,3,1,0,1,6,1,249,1.0,59,29,34,1
CR_7450,1992-07-07,0,33,32,2,1,5,6,1,6,1,249,1.0,103,93,34,1
CR_63283,1999-07-26,0,41,41,4,1,5,6,0,5,1,249,1.0,103,93,34,1
CR_118109,2006-08-05,0,39,39,6,5,2,7,0,5,1,174,0.0,18,124,46,1
CR_38542,1996-03-07,1,36,34,2,1,15,10,0,5,1,249,1.0,92,29,34,1
CR_107678,2005-04-26,1,22,22,7,3,15,10,0,5,1,174,1.0,92,93,34,1
CR_149647,2011-04-05,0,6,6,4,1,7,1,0,5,1,174,1.0,54,93,34,1
CR_79183,2001-06-26,1,36,34,2,1,15,10,0,5,1,249,1.0,103,29,34,1
CR_160143,2012-06-24,0,45,45,10,3,3,5,0,5,1,174,0.0,18,133,46,1
CR_53071,1998-08-02,0,25,25,9,0,3,5,1,2,1,249,1.0,24,62,34,1
CR_196628,2018-06-10,0,37,37,0,0,6,4,1,6,1,328,1.0,67,130,34,1
CR_103375,2004-05-29,7,41,41,4,1,9,8,1,6,1,249,1.0,112,29,34,1
CR_116219,2006-05-24,0,32,31,4,1,7,1,0,5,1,174,1.0,103,93,34,1
CR_148105,2010-12-14,1,52,52,3,5,16,12,0,5,1,174,1.0,112,29,34,1
CR_95051,2003-11-25,0,36,34,2,1,1,0,0,5,1,174,0.0,92,130,0,1
CR_167456,2014-09-12,0,4,4,6,5,1,0,0,5,1,174,1.0,103,107,34,1
CR_128137,2008-01-03,1,4,4,6,5,15,10,0,5,2,179,1.0,103,29,34,0
CR_121800,2007-03-09,0,16,15,0,0,5,6,4,6,1,174,0.0,18,124,46,1
CR_185028,2017-03-03,0,4,4,6,5,1,0,1,3,1,316,1.0,111,62,34,1
CR_147736,2010-04-24,0,48,47,4,1,7,1,2,6,5,0,5.0,54,29,34,1
CR_152039,2011-11-21,0,33,32,2,1,6,4,0,5,1,174,0.0,103,29,43,1
CR_93075,2003-06-24,0,23,21,4,1,8,3,0,5,1,174,0.0,72,107,43,1
CR_146855,2010-07-02,0,39,39,6,5,4,2,0,5,2,128,0.0,18,138,46,0
CR_120795,2007-11-06,0,4,4,6,5,1,0,2,6,1,303,1.0,72,130,34,1
CR_53327,1998-12-03,0,26,27,9,0,3,5,0,5,1,249,1.0,103,142,34,1
CR_66319,2000-03-23,0,4,4,6,5,4,2,1,6,1,249,1.0,103,62,34,1
CR_70138,2000-10-02,0,36,34,2,1,1,0,0,5,2,174,1.0,92,93,38,0
CR_160172,2012-02-07,0,45,45,10,3,7,1,1,6,1,316,1.0,112,142,34,1
CR_35740,1996-01-30,0,21,23,4,1,8,3,0,5,1,174,0.0,112,29,48,1
CR_63275,1999-08-27,0,40,40,2,1,3,5,0,5,1,174,0.0,34,93,0,1
CR_148610,2011-10-08,0,4,4,6,5,6,4,2,6,1,303,1.0,72,107,34,1
CR_57470,1999-11-17,0,4,4,6,5,1,0,3,2,2,0,2.0,54,80,34,1
CR_28761,1995-10-14,0,26,27,9,0,3,5,1,2,1,316,1.0,72,142,34,1
CR_78681,2001-05-02,0,33,32,2,1,5,6,0,5,1,174,0.0,103,93,43,1
CR_168482,2014-03-15,5,17,16,0,0,18,13,1,6,2,0,2.0,103,57,34,1
CR_90028,2003-09-15,0,4,4,6,5,6,4,5,6,1,249,1.0,72,130,34,1
CR_71680,2000-07-16,0,45,45,10,3,1,0,1,2,1,249,1.0,72,62,34,1
CR_10966,1992-07-23,0,49,49,6,5,2,7,1,1,1,249,1.0,103,62,34,1
CR_146045,2010-06-01,0,36,34,2,1,1,0,0,5,2,174,0.0,103,93,43,1
CR_91572,2003-07-23,0,6,6,4,1,4,2,1,6,1,249,0.0,72,29,34,1
CR_172177,2014-12-22,0,49,49,6,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_198308,2018-10-27,0,49,49,6,5,4,2,0,5,1,174,1.0,103,62,34,1
CR_99354,2004-01-14,1,16,15,0,0,15,10,0,5,1,174,0.0,112,29,43,1
CR_60115,1999-06-02,4,21,23,4,1,18,13,0,5,1,174,0.0,2,29,48,1
CR_132306,2008-12-14,0,35,30,3,5,4,2,1,5,1,174,1.0,103,29,34,1
CR_72450,2000-05-13,0,51,50,7,3,8,3,3,6,2,249,0.0,109,29,34,1
CR_56843,1999-01-11,0,4,4,6,5,4,2,0,5,1,174,1.0,72,29,34,1
CR_36653,1996-07-15,0,24,24,0,0,8,3,1,6,2,249,2.0,103,29,34,1
CR_91985,2003-08-18,0,14,17,9,0,5,6,1,6,6,0,0.0,98,29,34,1
CR_38743,1996-07-27,0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,1
CR_72583,2001-01-21,0,3,2,3,5,3,5,1,6,1,316,1.0,116,29,34,1
CR_32143,1996-08-08,0,0,1,6,5,3,5,1,5,1,249,1.0,24,29,34,1
CR_98702,2004-10-14,0,5,5,3,5,3,5,4,6,4,128,0.0,103,29,34,0
CR_118750,2006-03-30,0,45,45,10,3,6,4,1,5,1,174,1.0,103,119,34,1
CR_108372,2005-08-08,0,24,24,0,0,2,7,1,6,1,249,1.0,42,29,34,1
CR_30361,1995-01-28,1,36,34,2,1,15,10,0,5,1,249,1.0,92,29,34,1
CR_197741,2018-03-30,0,45,45,10,3,2,7,1,6,1,316,1.0,72,29,34,1
CR_172783,2015-10-19,1,4,4,6,5,12,16,2,3,5,316,5.0,41,136,34,1
CR_115213,2006-07-09,0,24,24,0,0,7,1,4,2,1,303,1.0,72,142,34,1
CR_197518,2018-10-17,1,45,45,10,3,11,17,0,5,1,74,1.0,103,0,34,1
CR_150223,2011-04-08,0,17,16,0,0,2,7,1,6,1,316,1.0,72,29,34,1
CR_46222,1997-02-10,0,33,32,2,1,8,3,0,5,1,249,1.0,103,29,34,1
CR_163847,2013-04-21,0,25,25,9,0,5,6,1,6,1,249,1.0,72,29,34,1
CR_148938,2011-07-01,0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_113568,2006-07-24,0,5,5,3,5,8,3,0,5,1,249,1.0,103,80,34,1
CR_26097,1995-08-25,0,4,4,6,5,2,7,1,2,1,249,1.0,103,142,34,1
CR_118112,2006-01-19,1,39,39,6,5,12,16,1,6,1,249,1.0,103,133,34,1
CR_183932,2016-06-15,0,47,48,7,3,4,2,1,2,1,249,1.0,34,62,34,1
CR_170548,2014-08-29,0,36,34,2,1,1,0,2,3,1,0,1.0,92,130,34,1
CR_125856,2007-06-14,1,42,42,7,3,12,16,1,5,1,174,1.0,54,142,34,1
CR_12020,1993-07-17,1,9,10,7,3,15,10,0,5,1,127,1.0,103,29,34,1
CR_77402,2001-08-18,1,24,24,0,0,12,16,1,6,1,316,0.0,88,142,34,1
CR_107037,2005-04-29,0,16,15,0,0,1,0,0,5,4,174,2.0,103,93,36,0
CR_51226,1998-06-26,0,9,10,7,3,7,1,1,6,1,249,1.0,92,107,34,1
CR_92020,2003-11-04,0,16,15,0,0,6,4,1,6,5,249,5.0,113,29,34,1
CR_142814,2010-02-01,0,4,4,6,5,6,4,0,5,1,174,0.0,112,119,23,1
CR_82867,2002-10-05,0,4,4,6,5,1,0,1,5,1,249,1.0,103,62,34,1
CR_183011,2016-01-04,0,37,37,0,0,2,7,0,5,1,174,1.0,103,130,34,1
CR_183731,2016-08-16,1,45,45,10,3,13,18,1,6,1,249,1.0,103,0,34,1
CR_9969,1992-07-15,0,41,41,4,1,7,1,5,6,1,316,1.0,109,29,34,1
CR_57598,1999-08-01,0,4,4,6,5,1,0,2,6,1,249,1.0,103,62,34,1
CR_32303,1996-07-13,0,3,2,3,5,1,0,1,6,1,316,1.0,103,80,34,1
CR_54506,1998-06-05,0,36,34,2,1,1,0,1,6,1,249,1.0,92,62,34,1
CR_89039,2002-05-26,1,47,48,7,3,15,10,2,2,1,316,0.0,103,142,34,1
CR_87116,2002-01-20,0,33,32,2,1,8,3,0,5,1,174,0.0,2,138,0,1
CR_126218,2007-02-20,1,45,45,10,3,15,10,1,6,1,316,1.0,87,29,34,1
CR_186675,2017-11-29,0,18,18,9,0,8,3,1,6,2,74,1.0,103,80,24,0
CR_86742,2002-10-26,0,33,32,2,1,6,4,0,5,1,249,1.0,103,93,34,1
CR_17691,1993-05-02,0,45,45,10,3,3,5,6,2,1,0,1.0,72,142,34,1
CR_60328,1999-06-23,0,21,23,4,1,7,1,0,5,1,174,1.0,103,107,34,1
CR_158671,2012-09-29,1,36,34,2,1,15,10,0,5,1,174,0.0,92,93,43,1
CR_24877,1995-04-10,0,4,4,6,5,3,5,2,6,1,0,1.0,98,103,34,1
CR_86841,2002-09-25,0,33,32,2,1,7,1,0,5,2,249,2.0,103,93,34,1
CR_44170,1997-11-20,0,21,23,4,1,6,4,0,5,1,174,0.0,112,142,43,1
CR_52931,1998-01-28,0,24,24,0,0,5,6,1,6,1,0,1.0,103,142,34,1
CR_60185,1999-05-03,0,21,23,4,1,2,7,1,6,1,249,1.0,92,29,34,1
CR_32767,1996-11-09,0,4,4,6,5,3,5,1,6,1,0,1.0,103,62,34,1
CR_168551,2014-07-11,0,18,18,9,0,6,4,0,5,1,174,1.0,98,80,34,1
CR_141171,2009-02-16,0,47,48,7,3,6,4,1,6,1,249,1.0,72,29,34,1
CR_162137,2013-03-09,0,6,6,4,1,6,4,1,2,1,316,1.0,72,103,34,1
CR_69259,2000-05-05,0,33,32,2,1,7,1,2,6,4,249,4.0,72,14,34,1
CR_89104,2002-02-08,0,47,48,7,3,4,2,0,5,1,249,0.0,112,130,34,1
CR_89315,2002-07-05,1,49,49,6,5,15,10,1,6,1,174,1.0,103,80,34,1
CR_148329,2011-07-22,0,3,2,3,5,1,0,0,5,1,174,1.0,103,29,34,1
CR_175876,2015-03-07,0,33,32,2,1,5,6,0,5,1,174,0.0,112,29,43,1
CR_48095,1997-01-24,0,45,45,10,3,6,4,1,2,1,249,1.0,72,29,34,1
CR_18484,1993-05-10,0,49,49,6,5,2,7,1,6,1,249,1.0,72,62,34,1
CR_167009,2014-07-02,0,3,2,3,5,1,0,0,5,1,174,1.0,103,80,34,1
CR_167735,2014-08-22,0,4,4,6,5,1,0,0,5,1,174,1.0,72,107,34,1
CR_127175,2008-04-23,0,2,3,10,3,8,3,1,6,2,249,2.0,92,80,34,1
CR_102912,2004-03-11,0,37,37,0,0,3,5,0,5,3,179,2.0,72,142,34,0
CR_55891,1998-03-03,0,45,45,10,3,4,2,1,6,2,263,2.0,103,103,34,0
CR_47938,1997-07-22,0,42,42,7,3,8,3,2,6,2,21,1.0,43,29,34,0
CR_81874,2001-10-02,1,49,49,6,5,15,10,0,5,2,249,2.0,103,130,34,1
CR_183387,2016-03-16,7,41,41,4,1,9,8,0,5,1,174,0.0,110,93,23,1
CR_162675,2013-10-31,0,17,16,0,0,2,7,2,6,1,0,1.0,12,62,34,1
CR_73032,2001-05-02,0,4,4,6,5,3,5,1,6,1,316,1.0,72,130,34,1
CR_44452,1997-12-07,1,22,22,7,3,15,10,0,5,1,174,0.0,103,119,48,1
CR_52984,1998-03-27,0,25,25,9,0,6,4,1,6,2,249,2.0,103,142,34,1
CR_49221,1998-09-20,1,4,4,6,5,15,10,0,5,1,249,1.0,103,29,34,1
CR_44638,1997-06-28,1,22,22,7,3,15,10,0,5,1,174,0.0,72,93,48,1
CR_53757,1998-09-07,0,33,32,2,1,8,3,0,5,1,249,1.0,112,29,34,1
CR_87906,2002-05-25,0,37,37,0,0,5,6,3,6,1,316,1.0,72,130,34,1
CR_37684,1996-03-19,0,33,32,2,1,5,6,0,5,1,174,0.0,116,29,0,1
CR_99167,2004-01-13,0,9,10,7,3,3,5,1,6,1,316,1.0,72,107,34,1
CR_142668,2010-02-22,0,4,4,6,5,1,0,1,6,1,316,1.0,112,107,34,1
CR_105141,2005-03-02,0,4,4,6,5,4,2,2,6,4,71,2.0,109,119,34,0
CR_23421,1994-08-30,0,41,41,4,1,8,3,1,6,1,174,1.0,103,14,34,1
CR_114192,2006-03-24,0,16,15,0,0,4,2,0,5,3,249,3.0,112,29,34,1
CR_20910,1994-03-30,0,33,32,2,1,6,4,1,6,1,249,1.0,59,29,34,1
CR_77480,2001-06-30,0,24,24,0,0,8,3,1,5,1,174,0.0,98,62,34,1
CR_45376,1997-06-17,0,25,25,9,0,6,4,1,2,1,249,1.0,72,29,34,1
CR_148363,2011-10-22,0,3,2,3,5,1,0,1,6,1,0,1.0,72,29,34,1
CR_21276,1994-07-15,0,33,32,2,1,6,4,1,6,1,249,1.0,92,29,34,1
CR_178095,2015-05-25,0,49,49,6,5,2,7,1,5,1,249,1.0,103,140,34,1
CR_11844,1993-03-22,0,6,6,4,1,5,6,5,2,1,0,1.0,98,142,34,1
CR_175418,2015-08-05,0,26,27,9,0,3,5,1,2,1,316,1.0,98,142,34,1
CR_149629,2011-02-12,0,5,5,3,5,2,7,1,6,1,0,1.0,98,130,34,1
CR_127608,2008-07-19,0,4,4,6,5,4,2,0,5,1,174,1.0,72,29,34,1
CR_101631,2004-09-04,0,33,32,2,1,6,4,0,5,1,174,0.0,92,142,43,1
CR_86100,2002-04-30,0,24,24,0,0,7,1,1,6,1,174,0.0,103,29,34,1
CR_50645,1998-09-23,0,4,4,6,5,2,7,1,2,1,174,1.0,103,142,34,1
CR_197454,2018-09-05,0,44,44,1,3,6,4,0,5,1,249,1.0,103,14,34,1
CR_62483,1999-06-08,0,36,34,2,1,1,0,0,5,1,249,1.0,92,29,34,1
CR_42115,1997-08-11,0,4,4,6,5,6,4,0,5,2,249,2.0,98,80,34,1
CR_79663,2001-10-17,1,36,34,2,1,15,10,0,5,1,249,1.0,92,80,34,1
CR_114365,2006-04-02,7,18,18,9,0,9,8,4,2,1,270,1.0,112,142,34,1
CR_87252,2002-04-28,1,36,34,2,1,15,10,0,5,1,174,0.0,18,133,46,1
CR_49517,1998-07-13,0,4,4,6,5,1,0,3,6,1,174,1.0,103,62,34,1
CR_87259,2002-02-09,1,36,34,2,1,15,10,0,5,1,174,0.0,92,93,43,1
CR_97635,2004-03-03,0,4,4,6,5,1,0,2,2,1,316,1.0,72,80,34,1
CR_50671,1998-06-18,1,4,4,6,5,16,12,9,6,1,316,1.0,72,0,34,1
CR_85431,2002-09-03,7,21,23,4,1,9,8,0,5,1,174,1.0,112,62,34,1
CR_115814,2006-05-10,1,25,25,9,0,12,16,1,6,1,249,1.0,112,62,34,1
CR_2126,1991-05-07,0,33,32,2,1,8,3,0,5,1,174,0.0,18,93,46,1
CR_46001,1997-06-19,0,33,32,2,1,7,1,1,6,1,249,1.0,72,29,34,1
CR_119996,2007-02-18,0,4,4,6,5,6,4,1,6,1,249,1.0,103,29,34,1
CR_33698,1996-01-25,0,4,4,6,5,6,4,0,5,1,249,1.0,103,29,34,1
CR_40307,1996-02-28,0,45,45,10,3,1,0,1,6,1,316,1.0,72,80,34,1
CR_184642,2017-02-23,0,3,2,3,5,1,0,0,5,1,316,1.0,72,103,34,1
CR_25330,1995-10-16,0,4,4,6,5,4,2,0,5,2,249,2.0,103,119,34,1
CR_87982,2002-10-13,1,37,37,0,0,16,12,0,5,2,174,2.0,103,29,34,1
CR_148340,2011-08-23,0,3,2,3,5,1,0,1,6,1,0,1.0,112,130,34,1
CR_136189,2009-02-06,0,4,4,6,5,5,6,1,5,1,249,1.0,103,107,34,1
CR_150902,2011-10-18,0,23,21,4,1,5,6,0,5,1,174,1.0,103,93,34,1
CR_174159,2015-07-01,0,18,18,9,0,7,1,1,5,1,249,1.0,59,142,34,1
CR_60123,1999-07-16,0,21,23,4,1,5,6,0,5,1,174,1.0,92,14,34,1
CR_173177,2015-02-07,1,4,4,6,5,11,17,1,0,1,316,1.0,103,142,34,1
CR_136315,2009-02-17,0,4,4,6,5,4,2,0,5,1,174,0.0,18,133,46,1
CR_137084,2009-09-14,0,16,15,0,0,4,2,2,6,1,249,1.0,72,130,34,1
CR_120465,2007-01-16,1,4,4,6,5,16,12,1,6,1,249,1.0,103,93,34,1
CR_78617,2001-02-28,5,33,32,2,1,16,12,1,6,1,174,0.0,113,93,0,1
CR_31834,1995-01-24,0,49,49,6,5,5,6,1,6,2,263,2.0,72,80,34,0
CR_184407,2016-09-18,1,51,50,7,3,16,12,1,6,1,299,1.0,92,142,34,1
CR_148331,2011-07-22,0,3,2,3,5,1,0,0,5,1,174,1.0,103,62,34,1
CR_190997,2017-08-21,0,47,48,7,3,8,3,3,3,1,316,1.0,103,29,34,1
CR_66122,2000-10-04,0,4,4,6,5,1,0,1,6,1,249,1.0,112,62,34,1
CR_154993,2012-06-05,0,4,4,6,5,5,6,3,6,1,0,1.0,72,29,34,1
CR_91646,2003-02-13,7,6,6,4,1,9,8,0,5,1,174,0.0,112,62,43,1
CR_44342,1997-03-27,0,21,23,4,1,2,7,0,5,3,249,3.0,103,29,34,1
CR_124395,2007-10-23,0,33,32,2,1,7,1,0,5,1,249,1.0,103,29,34,1
CR_61781,1999-10-17,0,33,32,2,1,7,1,1,6,1,249,1.0,116,29,34,1
CR_68264,2000-08-24,1,22,22,7,3,15,10,0,5,1,174,0.0,72,29,48,1
CR_5646,1992-09-10,0,16,15,0,0,7,1,1,6,1,249,1.0,24,93,34,1
CR_132216,2008-06-22,1,34,33,3,5,16,12,2,6,1,0,1.0,113,80,34,1
CR_66180,2000-04-15,0,4,4,6,5,2,7,0,5,1,174,1.0,92,29,34,1
CR_193152,2018-05-16,0,7,8,7,3,2,7,1,2,1,249,1.0,103,62,34,1
CR_173632,2015-05-31,0,5,5,3,5,2,7,3,6,2,249,2.0,92,136,34,1
CR_115751,2006-03-07,0,24,24,0,0,5,6,1,2,1,162,0.0,42,142,0,1
CR_148834,2011-01-01,0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_28180,1995-09-02,0,24,24,0,0,7,1,1,2,1,0,1.0,72,142,34,1
CR_188511,2017-09-14,0,30,35,7,3,5,6,1,6,1,316,1.0,98,29,34,1
CR_91423,2003-03-24,0,5,5,3,5,3,5,1,2,1,316,0.0,112,80,34,1
CR_111727,2005-05-13,0,49,49,6,5,7,1,1,6,1,249,1.0,92,29,34,1
CR_46175,1997-01-10,0,33,32,2,1,5,6,0,5,1,174,0.0,112,14,43,1
CR_59963,1999-11-15,0,21,23,4,1,7,1,0,5,1,174,1.0,103,62,34,1
CR_115534,2006-02-26,0,24,24,0,0,5,6,1,6,1,316,1.0,103,29,34,1
CR_119890,2007-04-28,1,4,4,6,5,12,16,1,0,1,303,1.0,72,107,34,1
CR_125955,2007-06-20,0,44,44,1,3,2,7,1,2,1,0,1.0,98,133,34,1
CR_80660,2001-05-04,0,42,42,7,3,8,3,1,2,1,0,0.0,72,142,34,1
CR_118955,2006-10-28,7,47,48,7,3,9,8,1,6,2,174,2.0,112,103,34,1
CR_132023,2008-02-20,0,33,32,2,1,8,3,1,6,1,249,1.0,113,29,34,1
CR_105158,2005-01-07,0,4,4,6,5,4,2,2,6,2,0,2.0,72,29,34,1
CR_50868,1998-07-15,0,5,5,3,5,3,5,2,5,1,316,1.0,72,80,34,1
CR_183889,2016-09-02,1,47,48,7,3,15,10,1,5,1,174,1.0,98,29,34,1
CR_113411,2006-07-04,1,4,4,6,5,15,10,1,6,1,316,1.0,72,119,34,1
CR_4801,1992-02-23,0,5,5,3,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_165511,2013-05-01,0,37,37,0,0,4,2,1,6,1,174,1.0,103,62,34,1
CR_122367,2007-09-29,0,21,23,4,1,2,7,0,5,1,249,1.0,112,14,34,1
CR_27421,1995-11-11,0,21,23,4,1,2,7,0,5,1,174,1.0,103,80,34,1
CR_163695,2013-11-16,0,24,24,0,0,8,3,1,6,4,316,4.0,103,29,34,1
CR_96929,2003-09-27,0,50,51,0,0,4,2,0,5,2,249,2.0,103,29,34,1
CR_16919,1993-01-01,0,39,39,6,5,3,5,0,5,1,174,1.0,103,93,34,1
CR_184665,2017-03-07,0,3,2,3,5,1,0,1,6,1,316,1.0,103,62,34,1
CR_180420,2016-01-03,0,20,20,10,3,8,3,2,2,1,218,0.0,72,142,48,1
CR_186956,2017-06-11,1,19,19,1,3,11,17,1,2,2,316,2.0,103,111,34,1
CR_5075,1992-04-10,0,6,6,4,1,7,1,2,6,1,249,1.0,92,29,34,1
CR_197858,2018-01-27,0,45,45,10,3,1,0,3,2,1,316,1.0,109,76,34,1
CR_61575,1999-10-02,0,33,32,2,1,5,6,1,6,3,249,3.0,109,29,34,1
CR_38087,1996-11-16,0,33,32,2,1,7,1,0,5,1,174,0.0,103,93,43,1
CR_149885,2011-10-13,0,9,10,7,3,4,2,1,5,1,174,0.0,18,93,46,1
CR_139413,2009-03-02,0,36,34,2,1,3,5,1,0,1,316,1.0,92,80,34,1
CR_82003,2001-09-18,0,49,49,6,5,2,7,1,6,1,249,1.0,72,87,34,1
CR_162843,2013-12-23,0,19,19,1,3,7,1,1,2,3,263,3.0,59,142,34,0
CR_26351,1995-05-15,0,5,5,3,5,3,5,1,2,1,0,1.0,92,14,34,1
CR_55743,1998-07-24,0,44,44,1,3,5,6,0,5,4,128,2.0,103,29,34,0
CR_63811,1999-02-07,0,46,46,3,5,4,2,4,6,2,316,2.0,72,62,34,1
CR_12148,1993-11-17,1,9,10,7,3,15,10,3,6,2,0,2.0,98,14,34,1
CR_90710,2003-02-23,0,4,4,6,5,5,6,2,6,1,316,1.0,103,62,34,1
CR_117855,2006-07-07,0,37,37,0,0,8,3,1,6,1,249,1.0,103,62,34,1
CR_25781,1995-07-22,0,4,4,6,5,1,0,5,6,1,316,1.0,72,29,34,1
CR_116660,2006-04-18,0,33,32,2,1,6,4,0,5,1,174,0.0,112,93,43,1
CR_72461,2000-11-22,0,51,50,7,3,5,6,2,6,2,316,0.0,112,29,34,1
CR_170620,2014-10-05,0,36,34,2,1,1,0,2,3,1,316,1.0,92,29,34,1
CR_156595,2012-02-10,0,21,23,4,1,6,4,1,6,1,249,1.0,59,130,34,1
CR_112150,2006-12-03,0,3,2,3,5,1,0,1,6,1,0,1.0,12,103,34,1
CR_116361,2006-01-10,0,33,32,2,1,5,6,1,2,1,249,1.0,112,142,34,1
CR_128050,2008-02-20,1,4,4,6,5,12,16,1,5,1,249,1.0,103,29,34,1
CR_80292,2001-05-22,0,39,39,6,5,7,1,1,6,1,249,1.0,112,25,34,1
CR_63668,1999-11-04,0,45,45,10,3,3,5,0,5,1,174,0.0,103,29,43,1
CR_81935,2001-05-20,0,49,49,6,5,4,2,5,6,1,316,1.0,34,29,34,1
CR_32384,1996-08-19,1,3,2,3,5,15,10,3,6,2,249,2.0,72,29,34,1
CR_108661,2005-01-04,0,25,25,9,0,7,1,1,6,1,249,1.0,92,80,34,1
CR_63394,1999-04-20,0,43,43,9,0,9,8,1,6,1,0,1.0,72,29,34,1
CR_34826,1996-08-06,0,9,10,7,3,2,7,1,5,1,102,0.0,18,138,46,1
CR_133023,2008-07-13,0,37,37,0,0,5,6,1,5,1,297,1.0,42,25,34,1
CR_188674,2017-07-25,0,31,36,9,0,4,2,1,6,2,249,2.0,42,87,34,1
CR_131990,2008-02-07,0,33,32,2,1,7,1,1,6,1,249,1.0,112,107,34,1
CR_62521,1999-08-30,0,36,34,2,1,1,0,0,5,1,249,1.0,92,29,34,1
CR_43231,1997-10-15,5,8,7,7,3,18,13,0,5,1,249,1.0,24,29,34,1
CR_17575,1993-10-11,0,45,45,10,3,6,4,0,6,1,249,1.0,103,93,34,1
CR_54475,1998-05-17,0,36,34,2,1,1,0,0,5,2,174,1.0,92,93,36,0
CR_145845,2010-08-24,0,36,34,2,1,5,6,8,3,1,316,1.0,92,62,34,1
CR_74286,2001-10-16,1,4,4,6,5,15,10,0,5,1,249,1.0,113,130,34,1
CR_99658,2004-05-31,0,19,19,1,3,6,4,2,1,5,249,5.0,103,29,34,1
CR_68409,2000-10-26,0,23,21,4,1,8,3,1,6,1,316,1.0,72,0,34,1
CR_12794,1993-01-20,0,16,15,0,0,8,3,1,2,1,316,1.0,92,29,34,1
CR_153029,2011-09-08,0,37,37,0,0,6,4,1,2,1,316,1.0,72,103,34,1
CR_152832,2011-12-19,1,36,34,2,1,15,10,0,5,1,316,1.0,92,62,34,1
CR_176202,2015-03-25,0,36,34,2,1,1,0,1,5,1,174,0.0,92,93,43,1
CR_51826,1998-12-23,0,21,23,4,1,6,4,0,5,1,174,1.0,103,29,34,1
CR_125124,2007-03-18,1,36,34,2,1,15,10,0,5,1,174,0.0,92,93,43,1
CR_115201,2006-06-05,0,24,24,0,0,8,3,0,5,1,174,1.0,112,142,34,1
CR_61337,1999-08-16,0,28,28,3,5,5,6,1,5,2,249,2.0,103,62,34,1
CR_29016,1995-10-04,0,33,32,2,1,5,6,0,5,1,174,0.0,112,29,43,1
CR_76028,2001-09-13,0,16,15,0,0,4,2,3,6,2,21,1.0,72,80,34,0
CR_40103,1996-08-22,0,45,45,10,3,6,4,3,6,1,316,1.0,98,29,34,1
CR_141740,2010-02-16,0,3,2,3,5,1,0,0,5,1,174,1.0,103,142,34,1
CR_163290,2013-12-05,0,21,23,4,1,5,6,0,5,1,231,1.0,92,87,34,1
CR_174693,2015-12-22,0,21,23,4,1,2,7,1,6,1,249,1.0,48,29,34,1
CR_53261,1998-03-24,1,26,27,9,0,15,10,1,6,1,249,1.0,103,29,34,1
CR_2743,1991-01-18,0,36,34,2,1,1,0,3,6,4,0,4.0,92,80,34,1
CR_75304,2001-04-02,0,6,6,4,1,5,6,1,6,1,249,0.0,72,29,34,1
CR_157321,2012-01-12,0,24,24,0,0,5,6,2,6,2,316,2.0,67,29,34,1
CR_137202,2009-07-12,0,18,18,9,0,9,8,1,6,1,0,1.0,72,62,34,1
CR_96506,2003-12-08,1,47,48,7,3,15,10,1,6,1,231,0.0,92,138,34,1
CR_2766,1991-07-12,0,36,34,2,1,1,0,1,6,2,0,2.0,92,29,34,1
